,solution_id,contest_id,submission_time,realtive_time,problem_index,problem_name,problem_type,points,tags,team,participant_type,language,verdict,test_case,time,memory
1556,38720017,569,1527601028,2147483647,C,Primes or Palindromes?,PROGRAMMING,1500.0,"['binary search', 'brute force', 'number theory']",0,PRACTICE,GNU C++17,OK,27,1559,234800.0
1557,38719991,569,1527600961,2147483647,C,Primes or Palindromes?,PROGRAMMING,1500.0,"['binary search', 'brute force', 'number theory']",0,PRACTICE,GNU C++17,WRONG_ANSWER,12,358,117400.0
1558,38717275,569,1527594077,2147483647,D,Symmetric and Transitive,PROGRAMMING,2250.0,"['brute force', 'dp', 'math']",0,PRACTICE,GNU C++17,OK,32,608,6300.0
1559,38717262,568,1527594042,2147483647,B,Symmetric and Transitive,PROGRAMMING,1000.0,"['combinatorics', 'dp', 'math']",0,PRACTICE,GNU C++17,OK,32,608,6300.0
1560,38716909,394,1527592974,2147483647,D,Physical Education and Buns,PROGRAMMING,2000.0,"['brute force', 'implementation', 'math']",0,PRACTICE,GNU C++17,WRONG_ANSWER,3,15,0.0
1561,38716823,394,1527592717,2147483647,D,Physical Education and Buns,PROGRAMMING,2000.0,"['brute force', 'implementation', 'math']",0,PRACTICE,GNU C++17,OK,23,30,0.0
1562,38714943,394,1527587466,2147483647,C,Dominoes,PROGRAMMING,1500.0,"['constructive algorithms', 'greedy']",0,PRACTICE,GNU C++17,OK,27,218,23700.0
1563,38714471,394,1527586113,2147483647,B,Very Beautiful Number,PROGRAMMING,1000.0,[],0,PRACTICE,GNU C++17,OK,25,155,2000.0
1564,38710512,394,1527574235,2147483647,A,Counting Sticks,PROGRAMMING,500.0,['implementation'],0,PRACTICE,GNU C++17,OK,49,31,0.0
1565,38710258,186,1527573380,2147483647,D,Mushroom Scientists,PROGRAMMING,2000.0,"['math', 'number theory', 'probabilities']",0,PRACTICE,GNU C++17,OK,52,30,100.0
1566,38710241,185,1527573340,2147483647,B,Mushroom Scientists,PROGRAMMING,1000.0,"['math', 'ternary search']",0,PRACTICE,GNU C++17,OK,52,30,100.0
1567,38697398,279,1527519096,2147483647,E,Beautiful Decomposition,PROGRAMMING,2000.0,"['games', 'greedy']",0,PRACTICE,GNU C++17,WRONG_ANSWER,9,60,0.0
1568,38697296,279,1527518770,2147483647,C,Ladder,PROGRAMMING,1500.0,"['dp', 'implementation', 'two pointers']",0,PRACTICE,GNU C++17,OK,35,218,2400.0
1569,38696104,415,1527515835,2147483647,C,Mashmokh and Numbers,PROGRAMMING,1500.0,"['constructive algorithms', 'greedy', 'number theory']",0,PRACTICE,GNU C++17,OK,84,46,800.0
1570,38696092,414,1527515805,2147483647,A,Mashmokh and Numbers,PROGRAMMING,500.0,"['constructive algorithms', 'number theory']",0,PRACTICE,GNU C++17,OK,84,46,800.0
1571,38694109,35,1527510721,2147483647,D,Animals,PROGRAMMING,2000.0,"['dp', 'greedy']",0,PRACTICE,GNU C++17,OK,40,60,900.0
1572,38693395,84,1527509115,2147483647,D,Doctor,PROGRAMMING,2000.0,"['binary search', 'implementation']",0,PRACTICE,GNU C++17,OK,61,124,3000.0
1573,38693339,84,1527508997,2147483647,D,Doctor,PROGRAMMING,2000.0,"['binary search', 'implementation']",0,PRACTICE,GNU C++17,WRONG_ANSWER,4,30,800.0
1574,38692748,208,1527507667,2147483647,E,Blood Cousins,PROGRAMMING,3000.0,"['binary search', 'data structures', 'dfs and similar', 'trees']",0,PRACTICE,GNU C++17,OK,64,310,27200.0
1575,38691008,208,1527503140,2147483647,E,Blood Cousins,PROGRAMMING,3000.0,"['binary search', 'data structures', 'dfs and similar', 'trees']",0,PRACTICE,GNU C++17,WRONG_ANSWER,7,216,22900.0
1576,38690828,208,1527502708,2147483647,E,Blood Cousins,PROGRAMMING,3000.0,"['binary search', 'data structures', 'dfs and similar', 'trees']",0,PRACTICE,GNU C++17,WRONG_ANSWER,2,30,19600.0
1577,38689406,622,1527498907,2147483647,D,Optimal Number Permutation,PROGRAMMING,0.0,['constructive algorithms'],0,PRACTICE,GNU C++17,OK,16,202,7800.0
1578,38689321,622,1527498643,2147483647,D,Optimal Number Permutation,PROGRAMMING,0.0,['constructive algorithms'],0,PRACTICE,GNU C++17,WRONG_ANSWER,3,15,7800.0
1579,38689296,622,1527498590,2147483647,D,Optimal Number Permutation,PROGRAMMING,0.0,['constructive algorithms'],0,PRACTICE,GNU C++17,WRONG_ANSWER,1,15,7800.0
1580,38689024,21,1527497827,2147483647,B,Intersection,PROGRAMMING,1000.0,"['implementation', 'math']",0,PRACTICE,GNU C++17,OK,140,31,0.0
1581,38688373,21,1527496059,2147483647,C,Stripe 2,PROGRAMMING,1500.0,"['binary search', 'dp', 'sortings']",0,PRACTICE,GNU C++17,OK,35,46,3900.0
1582,38687109,622,1527492239,2147483647,D,Optimal Number Permutation,PROGRAMMING,0.0,['constructive algorithms'],0,PRACTICE,GNU C++17,WRONG_ANSWER,2,15,7800.0
1583,38686871,622,1527491516,2147483647,C,Not Equal on a Segment,PROGRAMMING,0.0,"['data structures', 'implementation']",0,PRACTICE,GNU C++17,OK,63,311,3400.0
1584,38686595,622,1527490694,2147483647,B,The Time,PROGRAMMING,0.0,['implementation'],0,PRACTICE,GNU C++17,OK,59,31,0.0
1585,38686379,75,1527489942,2147483647,D,Big Maximum Sum,PROGRAMMING,2000.0,"['data structures', 'dp', 'greedy', 'implementation', 'math', 'trees']",0,PRACTICE,GNU C++17,OK,80,280,200.0
1586,38686359,75,1527489897,2147483647,D,Big Maximum Sum,PROGRAMMING,2000.0,"['data structures', 'dp', 'greedy', 'implementation', 'math', 'trees']",0,PRACTICE,GNU C++17,WRONG_ANSWER,5,30,200.0
1587,38685949,75,1527488453,2147483647,C,Modified GCD,PROGRAMMING,1500.0,"['binary search', 'number theory']",0,PRACTICE,GNU C++17,OK,60,62,100.0
1588,38685822,75,1527488046,2147483647,A,Life Without Zeros,PROGRAMMING,500.0,['implementation'],0,PRACTICE,GNU C++17,OK,43,60,0.0
1589,38685698,981,1527487523,2147483647,E,Addition on Segments,PROGRAMMING,2250.0,"['bitmasks', 'data structures', 'divide and conquer', 'dp']",0,PRACTICE,GNU C++17,OK,76,468,1000.0
1590,38685686,981,1527487466,2147483647,E,Addition on Segments,PROGRAMMING,2250.0,"['bitmasks', 'data structures', 'divide and conquer', 'dp']",0,PRACTICE,GNU C++17,OK,76,873,1000.0
1591,38685650,981,1527487312,2147483647,C,Useful Decomposition,PROGRAMMING,1250.0,"['implementation', 'trees']",0,PRACTICE,GNU C++17,OK,47,124,38500.0
1592,38685639,981,1527487277,2147483647,B,Businessmen Problems,PROGRAMMING,750.0,['sortings'],0,PRACTICE,GNU C++17,OK,33,217,39400.0
1593,38685621,981,1527487207,2147483647,A,Antipalindrome,PROGRAMMING,500.0,"['brute force', 'implementation', 'strings']",0,PRACTICE,GNU C++17,OK,133,31,0.0
1594,38685599,981,1527487145,2147483647,D,Bookshelves,PROGRAMMING,1750.0,"['bitmasks', 'dp', 'greedy']",0,PRACTICE,GNU C++17,OK,64,15,0.0
1595,38676343,981,1527443028,10428,E,Addition on Segments,PROGRAMMING,2250.0,"['bitmasks', 'data structures', 'divide and conquer', 'dp']",0,CONTESTANT,GNU C++14,WRONG_ANSWER,74,202,1000.0
1596,38676271,981,1527442984,10384,E,Addition on Segments,PROGRAMMING,2250.0,"['bitmasks', 'data structures', 'divide and conquer', 'dp']",0,CONTESTANT,GNU C++14,WRONG_ANSWER,12,405,900.0
1597,38675780,981,1527442609,10009,E,Addition on Segments,PROGRAMMING,2250.0,"['bitmasks', 'data structures', 'divide and conquer', 'dp']",0,CONTESTANT,GNU C++14,WRONG_ANSWER,12,171,900.0
1598,38675512,981,1527442392,9792,E,Addition on Segments,PROGRAMMING,2250.0,"['bitmasks', 'data structures', 'divide and conquer', 'dp']",0,CONTESTANT,GNU C++14,WRONG_ANSWER,12,405,1000.0
1599,38675000,981,1527441973,9373,E,Addition on Segments,PROGRAMMING,2250.0,"['bitmasks', 'data structures', 'divide and conquer', 'dp']",0,CONTESTANT,GNU C++14,WRONG_ANSWER,8,295,900.0
1600,38674919,981,1527441887,9287,E,Addition on Segments,PROGRAMMING,2250.0,"['bitmasks', 'data structures', 'divide and conquer', 'dp']",0,CONTESTANT,GNU C++14,WRONG_ANSWER,3,15,500.0
1601,38674887,981,1527441841,9241,E,Addition on Segments,PROGRAMMING,2250.0,"['bitmasks', 'data structures', 'divide and conquer', 'dp']",0,CONTESTANT,GNU C++14,WRONG_ANSWER,3,15,500.0
1602,38674633,981,1527441593,8993,E,Addition on Segments,PROGRAMMING,2250.0,"['bitmasks', 'data structures', 'divide and conquer', 'dp']",0,CONTESTANT,GNU C++14,WRONG_ANSWER,3,15,300.0
1603,38674537,981,1527441499,8899,E,Addition on Segments,PROGRAMMING,2250.0,"['bitmasks', 'data structures', 'divide and conquer', 'dp']",0,CONTESTANT,GNU C++14,WRONG_ANSWER,3,15,300.0
1604,38674244,981,1527441246,8646,E,Addition on Segments,PROGRAMMING,2250.0,"['bitmasks', 'data structures', 'divide and conquer', 'dp']",0,CONTESTANT,GNU C++14,WRONG_ANSWER,8,156,600.0
1605,38674064,981,1527441095,8495,E,Addition on Segments,PROGRAMMING,2250.0,"['bitmasks', 'data structures', 'divide and conquer', 'dp']",0,CONTESTANT,GNU C++14,WRONG_ANSWER,8,171,600.0
1606,38673719,981,1527440782,8182,E,Addition on Segments,PROGRAMMING,2250.0,"['bitmasks', 'data structures', 'divide and conquer', 'dp']",0,CONTESTANT,GNU C++14,TIME_LIMIT_EXCEEDED,4,2000,25300.0
1607,38673704,981,1527440769,8169,E,Addition on Segments,PROGRAMMING,2250.0,"['bitmasks', 'data structures', 'divide and conquer', 'dp']",0,CONTESTANT,GNU C++17,COMPILATION_ERROR,0,0,0.0
1608,38661621,981,1527433630,1030,C,Useful Decomposition,PROGRAMMING,1250.0,"['implementation', 'trees']",0,CONTESTANT,GNU C++17,OK,47,109,38500.0
1609,38658753,981,1527433003,403,B,Businessmen Problems,PROGRAMMING,750.0,['sortings'],0,CONTESTANT,GNU C++17,OK,33,233,39400.0
1610,38657641,981,1527432790,190,A,Antipalindrome,PROGRAMMING,500.0,"['brute force', 'implementation', 'strings']",0,CONTESTANT,GNU C++17,OK,133,31,0.0
1611,38635102,427,1527342300,2147483647,C,Checkposts,PROGRAMMING,1500.0,"['dfs and similar', 'graphs', 'two pointers']",0,PRACTICE,GNU C++17,OK,137,280,20100.0
1612,38608015,675,1527249448,2147483647,D,Tree Construction,PROGRAMMING,2000.0,"['data structures', 'trees']",0,PRACTICE,GNU C++17,OK,40,140,7300.0
1613,38607738,487,1527248845,2147483647,A,Fight the Monster,PROGRAMMING,500.0,"['binary search', 'brute force', 'implementation']",0,PRACTICE,GNU C++17,OK,46,31,0.0
1614,38607528,488,1527248421,2147483647,C,Fight the Monster,PROGRAMMING,1500.0,['brute force'],0,PRACTICE,GNU C++17,OK,46,31,0.0
1615,38607006,439,1527246935,2147483647,D,Devu and his Brother,PROGRAMMING,2000.0,"['binary search', 'sortings', 'ternary search', 'two pointers']",0,PRACTICE,GNU C++17,OK,70,109,1600.0
1616,38606716,53,1527246014,2147483647,C,Little Frog,PROGRAMMING,1500.0,['constructive algorithms'],0,PRACTICE,GNU C++17,OK,22,30,0.0
1617,38606650,150,1527245835,2147483647,A,Win or Freeze,PROGRAMMING,500.0,"['games', 'number theory']",0,PRACTICE,GNU C++17,OK,53,46,0.0
1618,38602897,136,1527233402,2147483647,C,Replacement,PROGRAMMING,1500.0,"['implementation', 'sortings']",0,PRACTICE,GNU C++17,OK,97,186,800.0
1619,38602874,136,1527233331,2147483647,C,Replacement,PROGRAMMING,1500.0,"['implementation', 'sortings']",0,PRACTICE,GNU C++17,WRONG_ANSWER,4,30,800.0
1620,38602704,337,1527232738,2147483647,C,Quiz,PROGRAMMING,1500.0,"['binary search', 'greedy', 'math', 'matrices', 'number theory']",0,PRACTICE,GNU C++17,OK,73,62,0.0
1621,38602659,337,1527232607,2147483647,C,Quiz,PROGRAMMING,1500.0,"['binary search', 'greedy', 'math', 'matrices', 'number theory']",0,PRACTICE,GNU C++17,WRONG_ANSWER,15,30,0.0
1622,38602563,337,1527232267,2147483647,C,Quiz,PROGRAMMING,1500.0,"['binary search', 'greedy', 'math', 'matrices', 'number theory']",0,PRACTICE,GNU C++17,TIME_LIMIT_EXCEEDED,5,1000,0.0
1623,38601799,300,1527229317,2147483647,C,Beautiful Numbers,PROGRAMMING,2000.0,"['brute force', 'combinatorics']",0,PRACTICE,GNU C++17,OK,32,154,15700.0
1624,38601662,465,1527228665,2147483647,C,No to Palindromes!,PROGRAMMING,1500.0,['brute force'],0,PRACTICE,GNU C++17,OK,73,31,200.0
1625,38601416,465,1527227487,2147483647,C,No to Palindromes!,PROGRAMMING,1500.0,['brute force'],0,PRACTICE,GNU C++17,WRONG_ANSWER,19,30,0.0
1626,38591342,652,1527177202,2147483647,B,z-sort,PROGRAMMING,0.0,['sortings'],0,PRACTICE,GNU C++17,OK,16,15,0.0
1627,38591278,231,1527176970,2147483647,D,Magic Box,PROGRAMMING,2000.0,"['brute force', 'geometry']",0,PRACTICE,GNU C++17,WRONG_ANSWER,4,62,0.0
1628,38586063,465,1527164349,2147483647,C,No to Palindromes!,PROGRAMMING,1500.0,['brute force'],0,PRACTICE,GNU C++17,TIME_LIMIT_EXCEEDED,9,1000,100.0
1629,38585012,343,1527162224,2147483647,B,Alternating Current,PROGRAMMING,1000.0,"['data structures', 'greedy', 'implementation']",0,PRACTICE,GNU C++17,OK,62,60,400.0
1630,38584985,344,1527162177,2147483647,D,Alternating Current,PROGRAMMING,2000.0,"['data structures', 'greedy', 'implementation']",0,PRACTICE,GNU C++17,OK,62,60,400.0
1631,38584665,344,1527161531,2147483647,C,Rational Resistance,PROGRAMMING,1500.0,['math'],0,PRACTICE,GNU C++17,OK,53,60,0.0
1632,38584654,343,1527161498,2147483647,A,Rational Resistance,PROGRAMMING,500.0,"['math', 'number theory']",0,PRACTICE,GNU C++17,OK,53,60,0.0
1633,38584433,349,1527161013,2147483647,C,Mafia,PROGRAMMING,1500.0,['implementation'],0,PRACTICE,GNU C++17,OK,34,124,800.0
1634,38584418,348,1527160978,2147483647,A,Mafia,PROGRAMMING,500.0,"['binary search', 'math', 'sortings']",0,PRACTICE,GNU C++17,OK,34,124,800.0
1635,38584379,348,1527160898,2147483647,A,Mafia,PROGRAMMING,500.0,"['binary search', 'math', 'sortings']",0,PRACTICE,GNU C++17,OK,34,124,800.0
1636,38584301,349,1527160720,2147483647,C,Mafia,PROGRAMMING,1500.0,['implementation'],0,PRACTICE,GNU C++17,OK,34,124,800.0
1637,38584263,349,1527160643,2147483647,C,Mafia,PROGRAMMING,1500.0,['implementation'],0,PRACTICE,GNU C++17,WRONG_ANSWER,5,30,800.0
1638,38583848,18,1527159738,2147483647,C,Stripe,PROGRAMMING,0.0,"['data structures', 'implementation']",0,PRACTICE,GNU C++17,OK,45,92,800.0
1639,38583758,378,1527159490,2147483647,C,Maze,PROGRAMMING,1500.0,['dfs and similar'],0,PRACTICE,GNU C++17,OK,89,46,18100.0
1640,38583678,378,1527159327,2147483647,C,Maze,PROGRAMMING,1500.0,['dfs and similar'],0,PRACTICE,GNU C++17,WRONG_ANSWER,0,15,2500.0
1641,38583045,620,1527157712,2147483647,B,Grandfather Dovlet’s calculator,PROGRAMMING,0.0,['implementation'],0,PRACTICE,GNU C++17,OK,11,93,0.0
1642,38582990,620,1527157526,2147483647,C,Pearls in a Row,PROGRAMMING,0.0,['greedy'],0,PRACTICE,GNU C++14,OK,51,545,23800.0
1643,38582949,620,1527157408,2147483647,C,Pearls in a Row,PROGRAMMING,0.0,['greedy'],0,PRACTICE,GNU C++14,WRONG_ANSWER,7,15,2400.0
1644,38581995,378,1527154678,2147483647,C,Maze,PROGRAMMING,1500.0,['dfs and similar'],0,PRACTICE,GNU C++14,WRONG_ANSWER,15,108,20800.0
1645,38581989,378,1527154660,2147483647,C,Maze,PROGRAMMING,1500.0,['dfs and similar'],0,PRACTICE,GNU C++17,COMPILATION_ERROR,0,0,0.0
1646,38578819,459,1527145312,2147483647,C,Pashmak and Buses,PROGRAMMING,2000.0,"['combinatorics', 'constructive algorithms', 'math']",0,PRACTICE,GNU C++17,OK,41,155,7900.0
1647,38578794,459,1527145217,2147483647,C,Pashmak and Buses,PROGRAMMING,2000.0,"['combinatorics', 'constructive algorithms', 'math']",0,PRACTICE,GNU C++17,TIME_LIMIT_EXCEEDED,6,1000,7900.0
1648,38578779,459,1527145171,2147483647,C,Pashmak and Buses,PROGRAMMING,2000.0,"['combinatorics', 'constructive algorithms', 'math']",0,PRACTICE,GNU C++17,WRONG_ANSWER,5,15,7900.0
1649,38578105,9,1527142762,2147483647,C,Hexadecimal's Numbers,PROGRAMMING,0.0,"['brute force', 'implementation', 'math']",0,PRACTICE,GNU C++17,OK,36,30,0.0
1650,38578022,388,1527142474,2147483647,A,Fox and Box Accumulation,PROGRAMMING,500.0,"['greedy', 'sortings']",0,PRACTICE,GNU C++17,OK,36,31,2900.0
1651,38578002,389,1527142407,2147483647,C,Fox and Box Accumulation,PROGRAMMING,1500.0,"['binary search', 'dp', 'greedy']",0,PRACTICE,GNU C++17,OK,36,31,2900.0
1652,38565812,500,1527087503,2147483647,C,New Year Book Reading,PROGRAMMING,1000.0,"['constructive algorithms', 'greedy', 'implementation', 'math']",0,PRACTICE,GNU C++17,OK,35,77,200.0
1653,38564677,545,1527084832,2147483647,D,Queue,PROGRAMMING,1750.0,"['greedy', 'implementation', 'sortings']",0,PRACTICE,GNU C++17,OK,61,62,800.0
1654,38561758,463,1527078662,2147483647,C,Gargari and Bishops,PROGRAMMING,1500.0,"['greedy', 'hashing', 'implementation']",0,PRACTICE,GNU C++17,OK,23,1669,157000.0
1655,38560499,486,1527075937,2147483647,C,Palindrome Transformation,PROGRAMMING,1500.0,"['greedy', 'implementation']",0,PRACTICE,GNU C++17,OK,40,30,2000.0
1656,38560163,385,1527075247,2147483647,C,Bear and Prime Numbers,PROGRAMMING,1500.0,"['binary search', 'brute force', 'data structures', 'dp', 'implementation', 'math', 'number theory']",0,PRACTICE,GNU C++17,OK,27,888,166600.0
1657,38559887,489,1527074609,2147483647,F,Special Matrices,PROGRAMMING,2500.0,"['combinatorics', 'dp']",0,PRACTICE,GNU C++17,OK,64,31,2300.0
1658,38559768,489,1527074339,2147483647,F,Special Matrices,PROGRAMMING,2500.0,"['combinatorics', 'dp']",0,PRACTICE,GNU C++17,TIME_LIMIT_EXCEEDED,20,1000,4200.0
1659,38559544,489,1527073800,2147483647,F,Special Matrices,PROGRAMMING,2500.0,"['combinatorics', 'dp']",0,PRACTICE,GNU C++17,WRONG_ANSWER,20,561,2300.0
1660,38558264,489,1527070661,2147483647,C,Given Length and Sum of Digits...,PROGRAMMING,1500.0,"['dp', 'greedy', 'implementation']",0,PRACTICE,GNU C++17,OK,65,15,2600.0
1661,38558202,268,1527070485,2147483647,C,Beautiful Sets of Points,PROGRAMMING,1500.0,"['constructive algorithms', 'implementation']",0,PRACTICE,GNU C++17,OK,47,62,300.0
1662,38558153,217,1527070371,2147483647,A,Ice Skating,PROGRAMMING,500.0,"['brute force', 'dfs and similar', 'dsu', 'graphs']",0,PRACTICE,GNU C++17,OK,76,62,5100.0
1663,38558133,218,1527070312,2147483647,C,Ice Skating,PROGRAMMING,1000.0,"['dfs and similar', 'dsu', 'graphs']",0,PRACTICE,GNU C++17,OK,76,62,5100.0
1664,38558102,218,1527070231,2147483647,C,Ice Skating,PROGRAMMING,1000.0,"['dfs and similar', 'dsu', 'graphs']",0,PRACTICE,GNU C++17,WRONG_ANSWER,1,30,1900.0
1665,38557366,737,1527068488,2147483647,D,Financiers Game,PROGRAMMING,1500.0,"['dp', 'games']",0,PRACTICE,GNU C++17,OK,30,483,475900.0
1666,38557362,738,1527068477,2147483647,F,Financiers Game,PROGRAMMING,2500.0,"['dp', 'games']",0,PRACTICE,GNU C++17,OK,30,483,475900.0
1667,38557336,729,1527068428,2147483647,F,Financiers Game,PROGRAMMING,2500.0,['dp'],0,PRACTICE,GNU C++17,OK,30,483,475900.0
1668,38557300,729,1527068353,2147483647,F,Financiers Game,PROGRAMMING,2500.0,['dp'],0,PRACTICE,GNU C++17,TIME_LIMIT_EXCEEDED,8,2000,476000.0
1669,38552057,737,1527054046,2147483647,C,Subordinates,PROGRAMMING,1000.0,['greedy'],0,PRACTICE,GNU C++17,OK,99,358,12900.0
1670,38552046,738,1527054003,2147483647,E,Subordinates,PROGRAMMING,2000.0,"['constructive algorithms', 'greedy']",0,PRACTICE,GNU C++17,OK,99,358,12900.0
1671,38551922,738,1527053552,2147483647,E,Subordinates,PROGRAMMING,2000.0,"['constructive algorithms', 'greedy']",0,PRACTICE,GNU C++17,WRONG_ANSWER,5,15,4700.0
1672,38551360,737,1527051611,2147483647,B,Sea Battle,PROGRAMMING,750.0,"['greedy', 'implementation']",0,PRACTICE,GNU C++17,OK,21,93,4900.0
1673,38551347,738,1527051569,2147483647,D,Sea Battle,PROGRAMMING,1750.0,"['binary search', 'constructive algorithms', 'greedy']",0,PRACTICE,GNU C++17,OK,21,93,4900.0
1674,38551227,606,1527050980,2147483647,C,Sorting Railway Cars,PROGRAMMING,1500.0,[],0,PRACTICE,GNU C++17,OK,66,156,1600.0
1675,38551220,605,1527050954,2147483647,A,Sorting Railway Cars,PROGRAMMING,500.0,"['constructive algorithms', 'greedy']",0,PRACTICE,GNU C++17,OK,66,156,1600.0
1676,38537519,985,1526996966,2147483647,F,Isomorphic Strings,PROGRAMMING,0.0,"['hashing', 'strings']",0,PRACTICE,GNU C++14,OK,46,1996,139500.0
1677,38537502,985,1526996940,2147483647,F,Isomorphic Strings,PROGRAMMING,0.0,"['hashing', 'strings']",0,PRACTICE,GNU C++17,COMPILATION_ERROR,0,0,0.0
1678,38534873,263,1526991615,2147483647,A,Beautiful Matrix,PROGRAMMING,500.0,['implementation'],0,PRACTICE,GNU C++17,OK,25,60,0.0
1679,38534760,282,1526991432,2147483647,A,Bit++,PROGRAMMING,500.0,['implementation'],0,PRACTICE,GNU C++17,OK,36,31,0.0
1680,38532149,985,1526986265,2147483647,E,Pencils and Boxes,PROGRAMMING,0.0,"['binary search', 'data structures', 'dp', 'greedy', 'two pointers']",0,PRACTICE,GNU C++17,OK,90,358,19800.0
1681,38530156,985,1526981657,2147483647,D,Sand Fortress,PROGRAMMING,0.0,"['binary search', 'constructive algorithms', 'math']",0,PRACTICE,GNU C++17,OK,26,15,0.0
1682,38530145,985,1526981614,2147483647,C,Liebig's Barrels,PROGRAMMING,0.0,['greedy'],0,PRACTICE,GNU C++17,OK,50,62,1600.0
1683,38530136,985,1526981589,2147483647,B,Switches and Lamps,PROGRAMMING,0.0,['implementation'],0,PRACTICE,GNU C++17,OK,67,109,4000.0
1684,38530132,985,1526981568,2147483647,A,Chess Placing,PROGRAMMING,0.0,['implementation'],0,PRACTICE,GNU C++17,OK,27,30,23500.0
1685,38477316,954,1526890234,2147483647,F,Runner's Problem,PROGRAMMING,0.0,"['dp', 'matrices', 'sortings']",0,PRACTICE,GNU C++17,OK,35,296,1700.0
1686,38477150,954,1526889755,2147483647,F,Runner's Problem,PROGRAMMING,0.0,"['dp', 'matrices', 'sortings']",0,PRACTICE,GNU C++17,WRONG_ANSWER,6,296,1500.0
1687,38476415,954,1526887348,2147483647,C,Matrix Walk,PROGRAMMING,0.0,['implementation'],0,PRACTICE,GNU C++17,OK,88,280,2000.0
1688,38476404,954,1526887314,2147483647,B,String Typing,PROGRAMMING,0.0,"['implementation', 'strings']",0,PRACTICE,GNU C++17,OK,148,31,300.0
1689,38476396,954,1526887291,2147483647,A,Diagonal Walking,PROGRAMMING,0.0,['implementation'],0,PRACTICE,GNU C++17,OK,11,15,300.0
1690,38476374,954,1526887210,2147483647,D,Fight Against Traffic,PROGRAMMING,0.0,"['dfs and similar', 'graphs', 'shortest paths']",0,PRACTICE,GNU C++17,OK,35,30,500.0
1691,38476357,954,1526887167,2147483647,G,Castle Defense,PROGRAMMING,0.0,"['binary search', 'data structures', 'greedy', 'two pointers']",0,PRACTICE,GNU C++17,OK,50,717,33300.0
1692,38476349,954,1526887128,2147483647,E,Water Taps,PROGRAMMING,0.0,"['binary search', 'greedy', 'sortings']",0,PRACTICE,GNU C++17,OK,27,1638,14300.0
1693,38476301,221,1526886978,2147483647,C,Little Elephant and Problem,PROGRAMMING,1500.0,['sortings'],0,PRACTICE,GNU C++17,OK,96,46,1800.0
1694,38476210,237,1526886722,2147483647,C,Primes on Interval,PROGRAMMING,1500.0,"['binary search', 'number theory', 'two pointers']",0,PRACTICE,GNU C++17,OK,55,77,8100.0
1695,38475871,339,1526885588,2147483647,C,Xenia and Weights,PROGRAMMING,1500.0,"['constructive algorithms', 'dfs and similar', 'dp', 'graphs', 'greedy', 'shortest paths']",0,PRACTICE,GNU C++17,OK,40,30,3300.0
1696,38475517,678,1526884375,2147483647,E,Another Sith Tournament,PROGRAMMING,0.0,"['bitmasks', 'dp']",0,PRACTICE,GNU C++17,OK,41,1092,156400.0
1697,38475508,678,1526884317,2147483647,E,Another Sith Tournament,PROGRAMMING,0.0,"['bitmasks', 'dp']",0,PRACTICE,GNU C++17,RUNTIME_ERROR,13,61,147900.0
1698,38475345,350,1526883646,2147483647,C,Bombs,PROGRAMMING,1000.0,"['greedy', 'implementation', 'sortings']",0,PRACTICE,GNU C++17,OK,35,468,6000.0
1699,38475256,633,1526883293,2147483647,D,Fibonacci-ish,PROGRAMMING,1750.0,"['brute force', 'hashing', 'implementation', 'math']",0,PRACTICE,GNU C++17,OK,118,1450,400.0
1700,38468111,678,1526844118,2147483647,E,Another Sith Tournament,PROGRAMMING,0.0,"['bitmasks', 'dp']",0,PRACTICE,GNU C++17,WRONG_ANSWER,3,15,147900.0
1701,38467620,678,1526842500,2147483647,B,The Same Calendar,PROGRAMMING,0.0,['implementation'],0,PRACTICE,GNU C++17,OK,40,30,300.0
1702,38467430,678,1526841825,2147483647,B,The Same Calendar,PROGRAMMING,0.0,['implementation'],0,PRACTICE,GNU C++17,WRONG_ANSWER,2,15,0.0
1703,38467345,678,1526841530,2147483647,A,Johny Likes Numbers,PROGRAMMING,0.0,['implementation'],0,PRACTICE,GNU C++17,OK,37,30,300.0
1704,38467306,678,1526841363,2147483647,D,Iterated Linear Function,PROGRAMMING,0.0,"['math', 'number theory']",0,PRACTICE,GNU C++17,OK,36,31,300.0
1705,38467207,678,1526841050,2147483647,C,Joty and Chocolate,PROGRAMMING,0.0,"['implementation', 'math', 'number theory']",0,PRACTICE,GNU C++17,OK,185,31,300.0
1706,38467037,670,1526840603,5003,F,Restore a Number,PROGRAMMING,2500.0,"['constructive algorithms', 'strings']",0,VIRTUAL,GNU C++17,OK,118,46,11100.0
1707,38467015,670,1526840550,4950,F,Restore a Number,PROGRAMMING,2500.0,"['constructive algorithms', 'strings']",0,VIRTUAL,GNU C++17,WRONG_ANSWER,0,0,0.0
1708,38466918,670,1526840205,4605,F,Restore a Number,PROGRAMMING,2500.0,"['constructive algorithms', 'strings']",0,VIRTUAL,GNU C++17,WRONG_ANSWER,106,46,9200.0
1709,38466855,670,1526840005,4405,F,Restore a Number,PROGRAMMING,2500.0,"['constructive algorithms', 'strings']",0,VIRTUAL,GNU C++17,WRONG_ANSWER,104,46,9200.0
1710,38466789,670,1526839765,4165,F,Restore a Number,PROGRAMMING,2500.0,"['constructive algorithms', 'strings']",0,VIRTUAL,GNU C++17,WRONG_ANSWER,4,15,0.0
